timestamp,open,high,low,close,volume
2019-08-08,27.7000,28.4508,27.8300,28.0100,235463
2019-08-07,27.7000,28.1100,27.4000,28.0000,231000
2019-08-06,27.1500,28.2700,27.1500,28.1500,195300
2019-08-05,28.2900,28.2900,26.8000,27.0300,530200
2019-08-02,28.9100,29.2200,28.4700,28.7200,160000
2019-08-01,30.2000,30.2400,29.3700,29.4100,544900
2019-07-31,29.8900,30.4600,29.6500,30.1700,280700
2019-07-30,29.5000,29.9100,29.2000,29.9000,243300
2019-07-29,29.8700,29.8700,29.3700,29.5000,240900
2019-07-26,29.1800,29.8900,29.1800,29.7400,185200
2019-07-25,29.7900,30.0000,28.9000,29.1800,366300
2019-07-24,30.0000,30.1500,29.7900,29.8100,172600
2019-07-23,29.7500,30.1400,29.7000,30.0100,148100
2019-07-22,30.1300,30.3000,29.7800,29.8900,173200
2019-07-19,30.4700,30.6600,30.1700,30.2200,85200
2019-07-18,30.4600,30.6200,30.2100,30.4900,217000
2019-07-17,30.6500,30.7600,30.2200,30.4600,179600
2019-07-16,30.5500,30.8800,30.4900,30.7800,187100
2019-07-15,30.4700,30.6200,30.0000,30.4600,179500
2019-07-12,30.7500,30.9500,30.3000,30.4900,204000
2019-07-11,30.4400,30.9500,30.4000,30.7100,238600
2019-07-10,30.1300,30.5000,29.8000,30.3700,213600
2019-07-09,30.1700,30.3600,29.9700,30.0800,237200
2019-07-08,30.0600,30.4500,29.8900,30.2100,147200
2019-07-05,30.3000,30.4500,29.7600,30.2100,204500
2019-07-03,29.8200,30.3000,29.8100,30.3000,162900
2019-07-02,29.9500,30.1000,29.7500,29.8300,167700
2019-07-01,30.0000,30.1500,29.7600,29.9000,250200
2019-06-28,29.3000,29.7300,29.0200,29.7200,218600
2019-06-27,29.1300,29.1500,28.7600,29.0800,109400
2019-06-26,28.7600,29.1700,28.7100,28.9500,121900
2019-06-25,29.3300,29.3300,28.7600,28.8100,84100
2019-06-24,29.5300,29.6400,29.1000,29.2900,148000
2019-06-21,29.2300,29.6600,29.2300,29.5300,107700
2019-06-20,29.4000,29.7900,29.1000,29.3900,251600
2019-06-19,29.2600,29.4500,28.9100,29.2100,253500
2019-06-18,29.1300,29.5500,29.0500,29.3400,148800
2019-06-17,29.5800,29.6000,28.9800,28.9800,195800
2019-06-14,29.8800,29.9700,29.4200,29.5600,233900
2019-06-13,28.9700,29.8800,28.9000,29.8300,540800
2019-06-12,28.6200,28.9600,28.1700,28.8700,454700
2019-06-11,28.2000,28.4600,27.8500,28.0700,340400
2019-06-10,28.1000,28.5700,28.0600,28.2800,237000
2019-06-07,28.0600,28.3400,27.9900,28.0000,203500
2019-06-06,28.1100,28.2100,27.7400,28.1300,162400
2019-06-05,28.1400,28.2700,27.7800,28.1500,123800
2019-06-04,27.7000,28.2300,27.6700,28.1200,131800
2019-06-03,27.3000,27.6200,27.2000,27.4500,116500
2019-05-31,27.5100,27.7000,26.7100,27.1900,287700
2019-05-30,28.2100,28.4200,27.6300,27.7900,126700
2019-05-29,27.8200,28.1800,27.5900,28.0600,203000
2019-05-28,28.5500,28.5500,27.9500,27.9900,141000
2019-05-24,28.2400,28.6300,28.2100,28.5500,133100
2019-05-23,28.5300,28.6300,28.0200,28.2400,137800
2019-05-22,28.8700,29.0200,28.6300,28.6600,125600
2019-05-21,28.7000,29.1700,28.7000,29.0400,157200
2019-05-20,28.9400,29.0100,28.6700,28.7300,147300
2019-05-17,29.2900,29.6000,28.9600,28.9900,173700
2019-05-16,29.1000,29.4200,28.9200,29.3400,172200
2019-05-15,29.0700,29.2500,28.7700,28.9600,213500
2019-05-14,29.0100,29.5000,29.0100,29.2600,310000
2019-05-13,28.8300,28.9600,28.6000,28.8400,186900
2019-05-10,28.9900,29.4000,28.5800,29.3500,221300
2019-05-09,28.6000,29.0600,28.2500,28.9900,233500
2019-05-08,28.3600,28.9800,28.0900,28.8000,233200
