timestamp,open,high,low,close,volume
2019-08-08,19.7900,20.2400,19.6800,20.1200,2497605
2019-08-07,19.5300,19.6300,19.1500,19.5800,2944800
2019-08-06,20.2200,20.3500,19.3500,19.8900,3781100
2019-08-05,20.2200,20.2660,19.5400,20.1500,3982200
2019-08-02,21.1500,21.3250,20.3100,20.7100,3516600
2019-08-01,22.2700,22.4500,21.0000,21.3300,4783900
2019-07-31,23.0500,23.2400,22.4200,22.4900,2763800
2019-07-30,22.9000,23.0400,22.5750,23.0400,2865600
2019-07-29,23.0600,23.5700,22.9000,23.1200,2393900
2019-07-26,22.8500,23.3000,22.6300,23.1300,2506700
2019-07-25,23.4800,23.6300,22.6000,22.8500,3893100
2019-07-24,22.9300,23.6000,22.8350,23.5600,2951300
2019-07-23,23.1600,23.5600,22.8600,22.9500,3088400
2019-07-22,23.1800,23.3900,22.6950,22.9800,3719200
2019-07-19,23.3600,23.7800,22.8700,23.1100,4645200
2019-07-18,22.9000,24.6300,22.5200,23.4100,10698400
2019-07-17,23.3200,23.3700,22.8200,23.1500,3304800
2019-07-16,23.2500,23.9250,23.0900,23.3200,2881500
2019-07-15,22.7800,23.2300,22.6800,23.1700,3320900
2019-07-12,22.5100,22.8100,22.3650,22.6000,2217000
2019-07-11,22.3100,22.5950,21.9800,22.5000,3323600
2019-07-10,22.4600,22.9550,22.1400,22.6100,3425000
2019-07-09,21.7000,22.2500,21.1600,22.2200,4720900
2019-07-08,22.9400,23.1100,22.2100,22.3000,3451300
2019-07-05,22.2500,23.2450,22.2200,23.1300,2291900
2019-07-03,23.2300,23.4400,22.3650,22.7000,3189200
2019-07-02,22.9300,23.4850,22.6600,23.3000,3259000
2019-07-01,23.6700,23.8500,22.7800,22.9200,3419900
2019-06-28,23.1000,23.4200,22.8500,23.4100,2910100
2019-06-27,23.2800,23.3900,22.9150,23.1300,2625300
2019-06-26,22.7700,23.3850,22.6700,23.2100,2578500
2019-06-25,22.2300,22.8600,21.9500,22.5500,2568300
2019-06-24,22.5300,22.6930,22.1600,22.2200,2198400
2019-06-21,22.5900,22.7400,22.1800,22.6000,2947700
2019-06-20,23.0600,23.2500,22.4600,22.5100,2519300
2019-06-19,22.6700,23.0300,22.3000,22.4000,2708100
2019-06-18,22.0300,23.0900,21.6800,22.5400,4550800
2019-06-17,21.5300,21.9900,21.2000,21.6500,3228900
2019-06-14,21.5000,22.1400,21.3000,21.7300,3210700
2019-06-13,21.3100,21.9020,21.1000,21.8000,2923800
2019-06-12,21.5000,21.6400,21.0800,21.1700,2638500
2019-06-11,22.4000,22.5000,21.6600,21.6700,3015200
2019-06-10,21.5900,22.1130,21.5600,21.5800,3989900
2019-06-07,21.5300,21.6300,20.9200,21.4400,3970900
2019-06-06,21.4500,21.9800,21.2100,21.5700,4244700
2019-06-05,22.0200,22.0500,21.0400,21.3700,5820500
2019-06-04,21.6700,22.2300,21.4800,21.8900,3593400
2019-06-03,21.0500,21.6700,20.8200,21.5100,3181000
2019-05-31,21.2600,21.3700,21.0200,21.1900,2721000
2019-05-30,22.4100,22.4700,21.5000,21.6200,3410000
2019-05-29,22.2300,22.5100,21.9500,22.4600,2261000
2019-05-28,23.0400,23.1200,22.4150,22.5500,3632900
2019-05-24,23.4500,23.6000,22.9700,23.0100,3783400
2019-05-23,23.9000,23.9000,23.0660,23.2400,3338100
2019-05-22,24.6000,24.7500,24.0400,24.2400,2198400
2019-05-21,24.2900,24.8650,23.8900,24.7400,2769600
2019-05-20,24.3300,24.8800,23.8500,23.9900,3289200
2019-05-17,24.6000,25.0000,24.3500,24.5000,3227200
2019-05-16,25.1300,25.2350,24.6700,24.9800,2237900
2019-05-15,24.6400,25.1400,24.5330,25.0100,2739700
2019-05-14,24.7900,25.4700,24.7000,25.0100,4318500
2019-05-13,24.3300,24.6500,23.9700,24.5400,4367000
2019-05-10,24.7300,25.3100,24.2700,25.0400,3551000
2019-05-09,24.4000,24.9000,23.8800,24.8100,2633800
2019-05-08,25.0300,25.4300,24.6700,24.6900,3304000
2019-05-07,25.6100,25.7200,25.0000,25.1800,4020300
2019-05-06,25.9500,26.0000,25.2800,25.9100,4081500
2019-05-03,26.2300,26.8300,26.0500,26.6800,3375900
2019-05-02,25.8800,26.3800,25.7190,25.9300,2917100
2019-05-01,26.7000,27.1000,25.9800,26.0000,3681900
2019-04-30,26.7100,27.0200,26.3700,26.6800,3270000
2019-04-29,26.8200,26.9400,26.4800,26.8500,2298600
2019-04-26,27.0500,27.2500,26.8400,26.9100,2257700
2019-04-25,28.0400,28.0400,27.0100,27.1100,3153400
2019-04-24,28.4900,28.5400,27.7500,28.1200,3391200
2019-04-23,28.0800,28.9200,28.0800,28.5300,4784800
2019-04-22,26.5200,28.2400,26.5200,28.1400,6241200
2019-04-18,27.3600,27.4100,25.7100,26.6600,9476200
2019-04-17,27.9800,28.5900,27.6700,27.7200,5016000
2019-04-16,27.8000,27.9600,27.4000,27.7200,4094300
2019-04-15,28.3800,28.4000,27.5700,27.7400,4164500
2019-04-12,28.9000,29.2000,28.2500,28.2900,2752800
2019-04-11,28.8500,29.1100,28.3000,28.4900,3409900
2019-04-10,29.2100,29.3400,28.8800,29.1500,2598100
2019-04-09,29.3800,29.5000,28.9300,29.1000,2355300
2019-04-08,29.5500,29.7300,29.3200,29.6600,2375100
2019-04-05,29.4000,29.6900,29.0900,29.5500,3018600
2019-04-04,28.6000,29.3400,28.3800,29.2900,2654500
2019-04-03,28.4500,28.8700,28.3100,28.6900,4675900
2019-04-02,29.1300,29.2900,28.1800,28.5400,3838800
2019-04-01,28.6800,29.6700,28.5300,29.4600,3880400
2019-03-29,28.2800,28.8000,28.0100,28.1600,3382500
2019-03-28,28.0500,28.0500,27.3850,27.9900,2553100
2019-03-27,27.9000,27.9850,27.2200,27.9100,2523300
2019-03-26,28.1400,28.5000,27.2700,27.5400,4287200
2019-03-25,28.1200,28.5600,27.7700,28.0200,2871100
2019-03-22,29.1000,29.2700,27.8000,28.1200,3356000
2019-03-21,28.5400,29.5300,28.5000,29.4100,3234800
2019-03-20,28.5000,29.1200,27.6900,28.7900,3381800
2019-03-19,29.0300,29.3200,28.4900,28.6200,2459700
