timestamp,open,high,low,close,volume
2019-04-22,75.9300,76.7200,75.1300,75.5700,2016000
2019-04-18,75.7300,76.5400,75.3100,76.1700,2874100
2019-04-17,78.1500,78.3200,74.4600,75.4300,4472000
2019-04-16,80.8200,80.9600,77.1900,77.5500,3441500
2019-04-15,81.0000,81.1300,79.9100,80.4000,1627300
2019-04-12,81.4300,82.0600,80.9000,80.9800,1249300
2019-04-11,81.8800,81.9200,80.8900,81.0800,1071500
2019-04-10,81.4500,82.2400,81.4500,81.6800,982900
2019-04-09,81.5600,81.7200,81.2700,81.4200,1254700
2019-04-08,81.5700,81.7100,80.5800,81.6900,783300
2019-04-05,81.1900,81.9200,81.0500,81.4700,1502900
2019-04-04,81.8400,82.0500,80.4400,80.8300,2180100
2019-04-03,81.5400,82.0200,81.4600,81.9400,2141000
2019-04-02,81.7100,81.7600,81.0300,81.1400,1203000
2019-04-01,80.9600,81.7700,80.9600,81.5600,1522700
2019-03-29,80.1600,80.6700,79.9500,80.3800,1585100
2019-03-28,79.3900,79.7900,78.7100,79.7000,1615600
2019-03-27,80.5000,80.7700,78.8900,79.0000,1446100
2019-03-26,80.3900,81.0400,80.1300,80.6500,1428200
2019-03-25,79.0900,79.8600,78.6600,79.5200,923000
2019-03-22,81.5400,81.6800,78.9700,78.9900,1435800
2019-03-21,80.5500,82.2700,80.5500,82.0000,986600
2019-03-20,81.2800,81.4400,80.2500,80.9200,1768300
2019-03-19,81.2700,81.7700,81.0300,81.2000,1172600
