timestamp,open,high,low,close,volume
2019-08-08,62.7900,65.9400,64.3600,65.4700,508283
2019-08-07,62.7900,64.2800,62.5700,63.9600,509600
2019-08-06,61.9000,63.5400,61.5600,63.5400,633000
2019-08-05,60.5200,61.8200,59.5500,61.5600,866400
2019-08-02,62.3300,62.9100,61.0300,61.4500,518300
2019-08-01,63.8500,65.4800,62.2900,62.6300,692800
2019-07-31,63.4400,64.6800,62.6700,63.0500,695900
2019-07-30,62.0000,63.5700,60.1600,63.1700,742900
2019-07-29,63.5900,63.8500,62.5900,63.6300,636000
2019-07-26,63.4700,64.2100,62.7400,64.0800,574900
2019-07-25,68.4400,68.4400,61.5100,62.4700,1292500
2019-07-24,62.9700,65.0200,62.5100,65.0000,927000
2019-07-23,63.3400,63.5600,62.8300,63.4200,524600
2019-07-22,63.4200,64.5200,62.9800,63.0300,563600
2019-07-19,63.4900,64.2800,63.2300,63.3000,521000
2019-07-18,62.9800,63.7900,62.5600,63.5800,448500
2019-07-17,63.9400,64.0500,62.5900,63.1500,553700
2019-07-16,64.3200,65.3800,64.1500,64.1800,558000
2019-07-15,63.4500,64.3600,62.8600,64.1200,513500
2019-07-12,62.1400,63.7900,62.0100,63.4400,552100
2019-07-11,63.2700,63.3200,61.2400,61.9600,735400
2019-07-10,63.0200,63.5800,62.4900,63.3800,556100
2019-07-09,63.3500,63.8000,62.3500,62.4700,387300
2019-07-08,64.0800,64.2900,63.1300,63.6100,763100
2019-07-05,63.9200,64.4900,63.6200,64.2400,448200
2019-07-03,63.5700,64.2300,63.2200,64.0400,288900
2019-07-02,62.7800,63.7200,62.4200,63.3300,568000
2019-07-01,62.1500,63.7600,62.0400,62.8900,884200
2019-06-28,60.6700,61.4500,60.5500,61.4100,3341900
2019-06-27,61.3200,61.7600,60.4900,60.9800,671900
2019-06-26,61.0100,61.5100,60.1400,61.1600,574300
2019-06-25,62.1900,62.3300,60.8800,61.0700,635200
2019-06-24,61.9100,62.6700,61.3500,61.5900,671000
2019-06-21,61.0600,61.5600,60.5600,61.3100,937600
2019-06-20,61.6100,62.4300,60.9100,61.3500,538000
2019-06-19,60.6500,61.5800,59.5100,61.2700,533700
2019-06-18,61.1900,61.4100,60.0600,60.5100,589300
2019-06-17,61.1700,61.1700,60.2200,60.9000,793600
2019-06-14,60.7800,61.0100,59.9900,60.5900,445800
2019-06-13,60.4100,61.0700,59.6000,61.0700,1125500
2019-06-12,59.5800,60.7200,59.5000,60.1500,711000
2019-06-11,59.6500,60.3700,58.6100,59.0500,580800
2019-06-10,56.9600,60.4500,56.7400,59.2300,1143100
2019-06-07,54.8900,55.9100,54.6600,55.7200,471300
2019-06-06,54.9700,55.1600,54.0000,54.7200,550800
2019-06-05,54.8800,55.9800,54.1500,54.9700,519700
